26R,"  M.G.R.CENTRAL,  P.OR & SONS,  T.V.S,  GEMINI P.H,  VETERINARY HOSPITAL,  TRUSTPURAM,  VADAPALANI,  VIRUGAMBAKKAM,  ALWAR THIRUNAGAR,  ANGALAMMAN KOIL,  RAMAPURAM,  MUGALIVAKKAM RD. JN."
,
27B,"  ARUMBAKKAM,  NADUVANKARAI,  AMINJIKARAI,  TAYLORS ROAD,  T.B.INSTITUTE,  EGMORE,  PERIYAR BRIDGE,  TRIPLICANE"
,
27D,"  Q.M.C,  V.M.STREET,  U.S.I.S.,  T.V.S,  ANNA ROAD P.O./DAMS ROAD,  EGMORE,  DHARMAPRAKASH/PETROL BUNK,  KELLEYS,  SAYANI/AYNAVARAM,  KAMABAR ARANGAM"
,
28,"  THIRUVOTRIYUR TEMPLE,  THANGAL,  TONDAIAYRPET,  THEAGARAYA COLLEGE,  VALLALAR NAGAR,  REGAL,  M.G.R.CENTRAL,  PERIYAR BRIDGE,  EGMORE"
,
28A,"  PERIYAR BRIDGE,  M.G.R.CENTRAL,  REGAL,  VALLALAR NAGAR,  THEAGARAYA COLLEGE,  TONDAIAYRPET,  THANGAL,  THIRUVOTRIYUR TEMPLE,  THIRUVOTRIYUR,  ERNAVOOR GATE,  SATHIYAMOORTHY NAGAR,  JN. OF PONNERI RD & ERANOOR,  ANDARKUPPAM,  ECHANKUZHI"
,
28B,"  ASHOK LEYLAND,  ERNAVOOR GATE,  THIRUVOTRIYUR,  THRUVOTRIYUR TEMPLE,  THANGAL,  TONDAIAYRPET,  THEAGARAYA COLLEGE,  VALLALAR NAGAR,  REGAL,  M.G.R.CENTRAL,  PERIYAR BRIDGE"
,
28C,"  TONDAIAYRPET,  THEAGARAYA COLLEGE,  VALLALAR NAGAR,  REGAL,  M.G.R.CENTRAL,  P.OR & SONS"
,
29A,"  JAMALAYA,  DASAMAHAN,  DOVETON,  DHARMAPRAKASH/PETROL BUNK,  EGMORE,  ANNA POORNA HOTEL/DAMS RD,  TRIPLICANE"
,
29AET,"  AGARAM,  VEENUS,  JAMALAYA,  DASAMAHAN,  DOVETON,  DASAPRAKASH,  EGMORE,  ANNA ROAD P.O./DAMS ROAD,  TRIPLICANE"
,
29AEX,"  S.R.P. COLONY,  VEENUS,  JAMALAYA,  SHIVASHANMUGAPURAM,  DHARMAPRAKASH/PETROL BUNK,  EGMORE,  ANNA POORNA HOTEL/DAMS RD,  TRIPLICANE"
,
29B,"  JAMALAYA,  DASAMAHAN,  DOVETON,  LADY MCTM SCHOOL/MILLERS RD,  K.M.C.,  STERLING RD./METROLOG. DEPT.,  D.M.S,  PONDY BAZAAR,  THIAGARAYA NAGAR"
,
29C,"  JAMALAYA,  SHIVASHANMUGAPURAM,  LADY MCTM SCHOOL/MILLERS RD,  K.M.C.,  STERLING RD./METROLOG. DEPT.,  U.S.I.S.,  Y.M.I.A,  MANDAVELI,  A.M.S.HOSPITAL,  ADYAR B.S.,  ADYAR DEPOT"
,
29C#,"  JAMALAYA,  SHIVASHANMUGAPURAM,  LADY MCTM SCHOOL/MILLERS RD,  K.M.C.,  STERLING RD./METROLOG. DEPT.,  U.S.I.S.,  Y.M.I.A,  MANDAVELI,  A.M.S.HOSPITAL,  ADYAR B.S.,  ADYAR DEPOT"
,
29CET,"  AGARAM,  VEENUS,  JAMALAYA,  SHIVASHANMUGAPURAM,  LADY MCTM SCHOOL/MILLERS RD,  K.M.C.,  STERLING RD./METROLOG. DEPT.,  U.S.I.S.,  Y.M.I.A,  MANDAVELI,  A.M.S.HOSPITAL,  ADYAR O.T.,  ADYAR DEPOT"
,
29CEX,"  POOMPUHAR,  KOLATHUR,  S.R.P. COLONY,  VEENUS,  JAMALAYA,  SHIVASHANMUGAPURAM,  LADY MCTM SCHOOL/MILLERS RD,  K.M.C.,  STERLING RD./METROLOG. DEPT.,  U.S.I.S.,  Y.M.I.A,  MANDAVELI,  A.M.S.HOSPITAL,  ADYAR O.T.,  ADYAR DEPOT"
,
29CX,"  M.M.C,  MADHAVARAM POST BOX,  PERAMBUR,  JAMALAYA,  SHIVASHANMUGAPURAM,  LADY MCTM SCHOOL/MILLERS RD,  K.M.C.,  STERLING RD./METROLOG. DEPT.,  U.S.I.S.,  Y.M.I.A,  MANDAVELI,  A.M.S.HOSPITAL,  ADYAR O.T.,  ADYAR DEPOT"
,
29D,"  M.M.C,  MADHAVARAM POST BOX,  MOOLAKADAI,  PERAMBUR,  JAMALAYA,  DASAMAHAN,  DOVETON,  DHARMAPRAKASH/PETROL BUNK,  EGMORE,  ANNA POORNA HOTEL/DAMS RD"
,
29E,"  JAMALAYA,  SHIVASHANMUGAPURAM,  KELLEYS,  KILPAUK GARDEN,  AMINJIKARAI,  NADUVANKARAI,  ARUMBAKKAM,  NERKUNDRAM,  MADURAVOYAL,  VAANAGARAM,  VELAPPANCHAVADI"
,
29ET,"  KOLATHUR,  S.R.P. COLONY,  VEENUS,  JAMALAYA,  DASAMAHAN,  DOVETON,  DHARMAPRAKASH/PETROL BUNK,  EGMORE,  ANNA ROAD P.O./DAMS ROAD,  WESLEY H.S,  Y.M.I.A"
,
29NET,"  GURUNANAK COLLEGE,  JN.OF RACE COURSE RD,  CONCORDE,  SAIDAPET,  THIAGARAYA NAGAR,  PONDY BAZAAR,  D.M.S,  STERLING RD./METROLOG. DEPT.,  K.M.C.,  LADY MCTM SCHOOL/MILLERS RD,  DOVETON,  P1.POLICE STATION,  GANESH PURAM,  PERAMBUR,  VEENUS,  S.R.P. COLONY"
,
2A,"  TRIPLICANE,  P.OR & SONS,  M.G.R.CENTRAL,  REGAL,  VYASARPADI,  M.K.B.NAGAR,  SIDCO"
,
3,"  SAIDAPET,  CONCORDE,  GUINDY RACE COURSE OFFICE,  PADAVATTAMMAN SCHOOL,  GURUNANAK COLLEGE,  VELACHERY,  I.R.T. RD.JN.,  SRP TOOLS"
,
31P,"  CONVENT,  CAMP ROAD,  BALAJI NAGAR (BHARATH ENG COL),  MEPPADU HOSPITAL,  AGARAMTHEN,  KOVILAMCHERRY VILLAGE,  MADURAPAKKAM RD.JN."
,
32A,"  TONDAIAYRPET,  THEAGARAYA COLLEGE,  VALLALAR NAGAR,  UNIVESITY CLUB/ MINERVA,  M.G.R.CENTRAL,  P.OR & SONS,  VIVEKANANDA HOUSE,  DR.AMBEDHAR BRIDGE,  SANTHOME P.O"
,
32B,"  VALLALAR NAGAR,  UNIVESITY CLUB/ MINERVA,  M.G.R.CENTRAL,  P.OR & SONS"
,
33C,"  PARRYS,  CLIVE BATTERY,  VALLALAR NAGAR,  SATHIYAMOORTHY NAGAR,  M.K.B.NAGAR,  SIDCO,  MUTHAMIL NAGAR"
,
33L,"  PARRYS,  CLIVE BATTERY,  VALLALAR NAGAR,  SATHIYAMOORTHY NAGAR,  M.K.B.NAGAR,  SIDCO,  JN.OF MANALI RD.CHINNA KODUNR"
,
34,"  MOGAIPAIR ROAD JN.,  THIRUMANGALAM,  ANNA NAGAR CIRCLE,  KILPAUK GARDEN,  KELLEYS,  CHOOLAI P.O,  REGAL,  VALLALAR NAGAR,  THEAGARAYA COLLEGE,  TONDAIAYRPET,  THANGAL,  THRUVOTRIYUR TEMPLE"
,
35,"  M.G.R.CENTRAL,  DOVETON,  DASAMAHAN,  SAYANI/AYNAVARAM,  KAMABAR ARANGAM,  NATHAMUNI TALKIES,  LUCAS TVS"
,
35C,"  M.G.R.CENTRAL,  DOVETON,  CHOOLAI P.O,  DASAMAHAN,  SAYANI/AYNAVARAM,  KAMABAR ARANGAM,  NATHAMUNI TALKIES,  LUCAS TVS"
,
36K,"  THANGAL,  THIRUVOTRIYUR TEMPLE,  THIRUVOTRIYUR,  ERNAVOOR GATE,  SATHIYAMOORTHY NAGAR,  JN. OF PONNERI RD & ERANOOR,  ANDARKUPPAM,  ARIYALUR,  THEYAMPAKKAM,  VELANGADUPAKKAM,  CHETTIMEDU,  VADAPERUMBAKKAM,  GRAND LINE"
,
36M,"  THEAGARAYA COLLEGE,  TONDAIAYRPET,  THANGAL,  THIRUVOTRIYUR TEMPLE,  THIRUVOTRIYUR,  ERNAVOOR GATE,  SATHIYAMOORTHY NAGAR,  JN. OF PONNERI RD & ERANOOR,  ANDARKUPPAM,  ECHANKUZHI,  AMMAN KULAM"
,
36V,"  LIFT GATE,  SATHIYAMOORTHY NAGAR,  M.F.L.,  MRL/CPCL,  MANALI MARKET,  MATHUR ROAD,  KOSAPPUR ROAD,  KOSAPALAYAM,  KOSAPPUR,  PERIMAL KOIL,  CHETTIMEDU,  PILLI LINE,  VADAPERUMBAKKAM,  GRAND LINE"
,
37,"  REGAL,  CHOOLAI P.O,  LADY MCTM SCHOOL/MILLERS RD,  K.M.C.,  COLLEGE ROAD/METROLOG. DEPT.,  STERLING ROAD,  VETERINARY HOSPITAL,  TRUSTPURAM,  VADAPALANI,  VIRUGAMBAKKAM,  VALASARAVAKKAM,  PORUR,  IYYAPPANTHANGAL,  KUMANANCHAVADI,  POONAMALLEE"
,
37C,"  TRUSTPURAM,  VETERINARY HOSPITAL,  STERLING RD./METROLOG. DEPT.,  MATERNITY HOSPITAL,  DHARMAPRAKASH/PETROL BUNK,  KELLEYS,  SAYANI/AYNAVARAM,  KAMABAR ARANGAM"
,
37CT,"  REGAL,  CHOOLAI P.O,  LADY MCTM SCHOOL/MILLERS RD,  K.M.C.,  STERLING RD./METROLOG. DEPT.,  UTHAMAR GANDHISALAI (CORP.OFF),  MAHALINGAPURAM,  TRUSTPURAM,  VADAPALANI"
,
37E,"  SIDCO,  SARMA NAGAR,  VYASARPADI,  P1.POLICE STATION,  DOVETON,  EGMORE,  MATERNITY HOSPITAL,  D.P.I,  STERLING RD./METROLOG. DEPT.,  VETERINARY HOSPITAL,  BHARATHI NAGAR(PERIYAR PATAHI),  TRUSTPURAM,  VADAPALANI,  VIRUGAMBAKKAM,  VALASARAVAKKAM,  PORUR"
,
37ECT,"  VYASARPADI,  P1.POLICE STATION,  DOVETON,  EGMORE,  MATERNITY HOSPITAL,  D.P.I,  UTHAMAR GANDHISALAI (CORP.OFF),  VETERINARY HOSPITAL,  TRUSTPURAM"
,
37G,"  REGAL,  CHOOLAI P.O,  LADY MCTM SCHOOL/MILLERS RD,  K.M.C.,  COLLEGE ROAD/METROLOG. DEPT.,  STERLING ROAD,  VETERINARY HOSPITAL,  TRUSTPURAM,  VADAPALANI,  VIRUGAMBAKKAM,  VALASARAVAKKAM,  PORUR"
,
38A,"  PARRYS,  CLIVE BATTERY,  VALLALAR NAGAR,  VYASARPADI,  SARMA NAGAR,  MOOLAKADAI,  MADHAVARAM POST BOX,  MADHAVARAM MILLK COLONY,  MATHUR M.M.D.A."
,
38C,"  VEENUS,  JAMALAYA,  DASAMAHAN,  CHOOLAI P.O,  M.G.R.CENTRAL,  P.OR & SONS"
,
38D,"  THIRUVOTRIYUR TEMPLE,  THANGAL,  TONDAIAYRPET,  THEAGARAYA COLLEGE,  VALLALAR NAGAR,  VYASARPADI,  SARMA NAGAR,  MOOLAKADAI,  KODUNGAIYUR O.T.,  CHINNA KODUNGAIYUR"
,
38G,"  PARRYS,  CLIVE BATTERY,  VALLALAR NAGAR,  VYASARPADI,  SARMA NAGAR,  MOOLAKADAI,  MADHAVARAM POST BOX,  MADHAVARAM,  MATHUR RD. JN.,,  VADAPERUMBAKKAM,  SETTIMEDU,  VELANGADUPAKKAM,  SRIUNGAVOOR,  PERUNGAVOOR,  ARUMANDAI RD.JN.,  THIRUNILLAI RD.JN.,  PERIAMULLAIVOYAL"
,
38H,"  PARRYS,  CLIVE BATTERY,  VALLALAR NAGAR,  VYASARPADI,  SARMA NAGAR,  MOOLAKADAI,  MADHAVARAM POST BOX"
,
4,"  PARRYS,  CLIVE BATTERY,  ROYAPURAM P.S,  ANNA NAGAR,  BURMAH SHELL PETROL BUNK,  BUILDERS INDUSTRY,  CORBORUNDUM UNIVERSAL,  I.C.I.,  ASHOK LEYLAND MARK.DIV.,  KOTHARI,  THAZHANKUPPAM"
,
40A,"  TRIPLICANE,  ANNA POORNA HOTEL/DAMS RD,  EGMORE,  DASAPRAKASH,  TAYLORS ROAD,  AMINJIKARAI,  ANNA NAGAR CIRCLE,  THIRUMANGALAM,  MOGAIPAIR ROAD JN.,  AMBATTUR I.E.,  DUNLOP,  AMBATTUR O.T.,  THIRUMULLAIVOYAL,  POLYTECHNIC,  AVADI,  KAVARAIPALAYAM"
,
40H,"  TRIPLICANE,  ANNA ROAD P.O./DAMS ROAD,  POSTAL AUDIT OFFICE,  STERLING RD./METROLOG. DEPT.,  NUNGAMBAKKAM R.S.,  HOTEL ARUN,  ANNA NAGAR CIRCLE,  THIRUMANGALAM,  LUCAS TVS,  AMBATTUR I.E.,  DUNLOP,  AMBATTUR O.T.,  THIRUMULLAIVOYAL,  POLYTECHNIC,  AVADI,  KAVARAIPALAYAM"
,
40L,"  TRIPLICANE,  ANNA ROAD P.O./DAMS ROAD,  POSTAL AUDIT OFFICE,  STERLING RD./METROLOG. DEPT.,  NUNGAMBAKKAM R.S.,  HOTEL ARUN,  ANNA NAGAR CIRCLE,  THIRUMANGALAM,  MOGAIPAIR ROAD JN."
,
40N,"  TRIPLICANE,  ANNA ROAD P.O./DAMS ROAD,  POSTAL AUDIT OFFICE,  STERLING RD./METROLOG. DEPT.,  NUNGAMBAKKAM R.S.,  HOTEL ARUN,  ANNA NAGAR CIRCLE,  THIRUMANGALAM,  FIRE STATION"
,
41D,"  ADYAR GATE,  DEFENCE QUARTERS,  D.M.S,  STERLING RD./METROLOG. DEPT.,  TAYLORS ROAD,  AMINJIKARAI,  ANNA NAGAR CIRCLE,  THIRUMANGALAM,  LUCAS TVS,  JN.OF CENTRAL AVENUE&ERIKARAI,  VINAYAGAR KOIL,  DUNLOP"
,
42,"  M.G.R.CENTRAL,  CHOOLAI MILL,  P1.POLICE STATION,  GANESH PURAM,  PERAMBUR,  VEENUS,  AGARAM"
,
42B,"  M.G.R.CENTRAL,  CHOOLAI P.O,  DASAMAHAN,  JAMALAYA,  VEENUS,  S.R.P. COLONY,  KOLATHUR/NEHRU RD JN"
,
42C,"  M.G.R.CENTRAL,  CHOOLAI MILL,  P1.POLICE STATION,  GANESH PURAM,  PERAMBUR,  VEENUS,  S.R.P. COLONY,  KOLATHUR/NEHRU RD JN,  VINAYAGAPURAM"
,
42D,"  M.G.R.CENTRAL,  DOVETON,  DASAMAHAN,  JAMALAYA,  VEENUS,  S.R.P. COLONY,  KOLATHUR,  POOMPUHAR"
,
42M,"  M.G.R.CENTRAL,  CHOOLAI MILL,  P1.POLICE STATION,  GANESH PURAM,  PERAMBUR,  VEENUS,  S.R.P. COLONY,  KOLATHUR,  RETTERI,  BUS BAY-17TH KM"
,
44,"  PARRYS,  CLIVE BATTERY,  VALLALAR NAGAR,  THEAGARAYA COLLEGE,  TONDAIAYRPET,  I.O.C.,  THIRUVOTRIYUR RAILWAY QUARTERS,  MANALAI SEEKADU"
,
44C,"  PARRYS,  CLIVE BATTERY,  VALLALAR NAGAR,  AMBEDKAR NAGAR,  KORUKKUPET,  I.O.C.,  THIRUVOTRIYUR RAILWAY QUARTERS,  KARGIL NAGAR(JUMPING STG),  M.F.L. NAGAR(JUMPING STG),  MANALAI SEEKADU"
,
44CT,"  PARRYS,  CLIVE BATTERY,  VALLALAR NAGAR,  THEAGARAYA COLLEGE,  TONDAIAYRPET"
,
45A,"  ROYAPETTA HOSPITAL,  C.I.T.COLONY,  ADYAR GATE,  S.H.B,  SAIDAPET,  CONCORDE,  JN.OF RACE COURSE RD,  GURUNANAK COLLEGE,  VELACHERY,  A.V.CONSTRUCTION,  PONNIAMMAN KOIL RD. JN."
,
45B,"  SECRETARIAT,  CHEPAUK,  TRIPLICANE,  V.HOUSE P.S,  Y.M.I.A,  LUZ,  F.C.I OLD,  S.H.B,  SAIDAPET,  CONCORDE"
,
45BET,"  TRIPLICANE,  V.HOUSE P.S,  Y.M.I.A,  LUZ,  F.C.I OLD,  S.H.B,  SAIDAPET,  CONCORDE,  GUINDY TVK ESTATE,  BUTT ROAD,  RAMAPURAM,  MUGALIVAKKAM RD. JN."
,
46,"  VEENUS,  JAMALAYA,  SAYANI/AYNAVARAM,  KAMABAR ARANGAM,  ANNA NAGAR,  NADUVANKARAI,  ARUMBAKKAM"
,
46ET,"  AGARAM,  VEENUS,  JAMALAYA,  SAYANI/AYNAVARAM,  KAMABAR ARANGAM,  ANNA NAGAR EAST,  NADUVANKARAI,  ARUMBAKKAM"
,
46G,"  VYASARPADI,  P1.POLICE STATION,  DASAMAHAN,  SAYANI/AYNAVARAM,  KAMABAR ARANGAM,  ANNA NAGAR,  NADUVANKARAI,  ARUMBAKKAM"
,
47,"  ADYAR DEPOT,  ADYAR B.S.,  ENG.COLLEGE,  CONCORDE,  SAIDAPET,  THIAGARAYA NAGAR,  PONDY BAZAAR,  VIDYODAYA,  STERLING RD./METROLOG. DEPT.,  NUNGAMBAKKAM R.S.,  HOTEL ARUN,  ANNA NAGAR,  I.C.F"
,
47A,"  KILPAUK GARDEN,  TAYLORS ROAD,  STERLING RD./METROLOG. DEPT.,  VIDYODAYA,  PONDY BAZAAR,  THIAGARAYA NAGAR,  SAIDAPET,  CONCORDE,  ENG.COLLEGE,  ADYAR B.S.,  ADYAR DEPOT"
,
47C,"  ENG.COLLEGE,  CONCORDE,  SAIDAPET,  THIAGARAYA NAGAR,  PONDY BAZAAR/VIVEK & CO,  VIDYODAYA,  STERLING RD./METROLOG. DEPT.,  NUNGAMBAKKAM R.S.,  HOTEL ARUN,  ANNA NAGAR CIRCLE,  THIRUMANGALAM,  LUCAS TVS,  AMBATTUR I.E.,  DUNLOP"
,
47CX,"  PONDY BAZAAR,  VIDYODAYA,  UTHAMAR GANDHISALAI (CORP.OFF),  STERLING RD./METROLOG. DEPT.,  NUNGAMBAKKAM R.S.,  HOTEL ARUN,  ANNA NAGAR CIRCLE,  THIRUMANGALAM,  MOGAIPAIR ROAD JN.,  AMBATTUR I.E.,  DUNLOP,  AYYAPPA NAGAR,  2ND WATER TANK ON SECOND AVE."
,
47D,"  ADYAR DEPOT,  ADYAR B.S.,  ENG.COLLEGE,  CONCORDE,  SAIDAPET,  THIAGARAYA NAGAR,  VIVEK & CO (KRISHNAN KOIL),  VIDYODAYA,  STERLING RD./METROLOG. DEPT.,  NUNGAMBAKKAM R.S.,  HOTEL ARUN,  ANNA NAGAR CIRCLE,  THIRUMANGALAM,  LUCAS TVS,  AMBATTUR I.E.,  DUNLOP,  AMBATTUR O.T.,  THIRUMULLAIVOYAL,  POLYTECHNIC"
,
47DCT,"  KRISHNAN TEMPLE/PONDY BAZAR,  VIDYODAYA,  STERLING RD./METROLOG. DEPT.,  TAYLORS ROAD,  AMINJIKARAI,  BRINDAVAN COLONY,  ICF ANNEXE,  NATHAMUNI TALKIES,  LUCAS TVS"
,
48,"  P1.POLICE STATION,  DASAMAHAN,  SAYANI/AYNAVARAM,  KAMABAR ARANGAM"
,
48A,"  MADHAVARAM POST BOX,  MOOLAKADAI,  PERAMBUR,  JAMALAYA,  SAYANI/AYNAVARAM,  KAMABAR ARANGAM,  NATHAMUNI TALKIES,  LUCAS TVS"
,
48AET,"  MADHAVARAM POST BOX,  MOOLAKADAI,  PERAMBUR,  JAMALAYA,  SAYANI/AYNAVARAM,  KAMABAR ARANGAM,  NATHAMUNI TALKIES,  LUCAS TVS,  AMBATTUR I.E."
,
48B,"  P1.POLICE STATION,  DASAMAHAN,  SAYANI/AYNAVARAM,  KAMABAR ARANGAM,  NATHAMUNI TALKIES,  LUCAS TVS,  AMBATTUR I.E.,  DUNLOP,  AMBATTUR O.T."
,
48BX,"  P1.POLICE STATION,  DASAMAHAN,  SAYANI/AYNAVARAM,  KAMABAR ARANGAM,  NATHAMUNI TALKIES,  LUCAS TVS,  AMBATTUR I.E.,  DUNLOP,  AMBATTUR O.T.,  ORAGADAM O.T."
,
48C,"  P1.POLICE STATION,  DASAMAHAN,  SAYANI/AYNAVARAM,  KAMABAR ARANGAM,  NATHAMUNI TALKIES,  WEELS INDIA RD.JN.,  THIRUMANGALAM,  KOYAMBEDU SCHOOL"
,
48K,"  P1.POLICE STATION,  DASAMAHAN,  SAYANI/AYNAVARAM,  KAMABAR ARANGAM,  NATHAMUNI TALKIES,  LUCAS TVS,  AMBATTUR I.E.,  DUNLOP,  AMBATTUR O.T.,  PUDUR"
,
48P,"  P1.POLICE STATION,  DASAMAHAN,  SAYANI/AYNAVARAM,  KAMABAR ARANGAM,  NATHAMUNI TALKIES,  LUCAS TVS,  AMBATTUR I.E.,  DUNLOP,  AMBATTUR O.T.,  PUDUR,  KALLIKUPPAM,  SURAPEDU"
,
49,"  ADYAR DEPOT,  ADYAR B.S.,  ENG.COLLEGE,  CONCORDE,  GUINDY R.S,  BUTT ROAD,  RAMAPURAM,  MUGALIVAKKAM RD. JN.,  PORUR"
,
49A,"  ANJUGAM SCHOOL,  GOVT. GIRLS H.SC,  MUTHUMARIAMMAN KOIL,  VIRUGAMBAKKAM,  VALASARAVAKKAM,  PORUR,  IYYAPPANTHANGAL,  KUMUNANCHAVADI,  POONAMALLEE"
,
49F,"  A.M.S.HOSPITAL,  ADYAR B.S.,  ENG.COLLEGE,  CONCORDE,  GUINDY R.S,  BUTT ROAD,  RAMAPURAM,  MOGALIVAKKAM / MARI AMMN KOIL,  PORUR,  IYYAPPANTHANGAL,  KUMUNANCHAVADI"
,
4M,"  PARRYS,  CLIVE BATTERY,  ROYAPURAM P.S,  ANNA NAGAR,  BURMAH SHELL PETROL BUNK,  BUILDERS INDUSTRY,  CORBORUNDUM UNIVERSAL,  I.C.I.,  ASHOK LEYLAND MARK.DIV.,  ENNORE,  KATHIVAKKAM J.J.NAGAR,  NCTPS,  ATHIPATTU PUDU NAGAR,  VALLUR,  PATAMANTHIR,  BDO OFFICE"
,
50,"  M.G.R.CENTRAL,  DASAPRAKASH,  TAYLORS ROAD,  AMINJIKARAI,  NADUVANKARAI,  ARUMBAKKAM,  NERKUNDRAM,  MADURAVOYAL,  VAANAGARAM,  VELAPPANCHAVADI"
,
500,"  IRUMBULIYUR,  PERUNGALATHUR,  VANDALUR GATE,  VANDALUR ZOO,  URAPAKKAM,  PALAKKA COMPANY,  GUDUVANCHERY,  THAILAPURAM,  MARAIMALAI NAGAR,  FORD,  MALROSAPURAM,  SINGAPERUMALL KOIL,  MAHENDRA CITY(CHETTY PUNNIYAM),  PULIPAKKAM,  CHENGALPET O.T."
,
500A,"  KUMARAN KUNDRAM,  VARADHARAJA THEATER,  T.B.SANATORIUM,  TAMBARAM,  IRUMBULIYUR,  PERUNGALATHUR,  VANDALUR GATE,  VANDALUR ZOO,  URAPAKKAM,  PALAKKA COMPANY,  GUDUVANCHERY,  THAILAPURAM,  MARAIMALAI NAGAR,  FORD,  MALROSAPURAM,  SINGAPERUMALL KOIL,  MAHENDRA CITY(CHETTY PUNNIYAM),  PULIPAKKAM,  CHENGALPET O.T."
,
500D,"  T.B.SANATORIUM,  MEPZ,  TAMBARAM,  IRUMBULIYUR,  PERUNGALATHUR,  VANDALUR GATE,  VANDALUR ZOO,  URAPAKKAM,  PALAKKA COMPANY,  GUDUVANCHERY,  THAILAPURAM,  MARAIMALAI NAGAR,  FORD,  MALROSAPURAM,  SINGAPERUMALL KOIL,  MAHENDRA CITY(CHETTY PUNNIYAM),  PULIPAKKAM,  CHENGALPET O.T."
,
500E,"  IRUMBULIYUR,  PERUNGALATHUR,  VANDALUR GATE,  VANDALUR ZOO,  URAPAKKAM,  PALAKKA COMPANY,  GUDUVANCHERY,  THAILAPURAM,  MARAIMALAI NAGAR,  FORD,  MALROSAPURAM,  SINGAPERUMALL KOIL,  MAHENDRA CITY(CHETTY PUNNIYAM),  MAHENDRA CITY MAIN GATE,  DHARGAS/KOLLAMEDU JN.,  E.B.STATION 500E"
,
500ET,"  VARADHARAJA THEATER,  T.B.SANATORIUM,  TAMBARAM,  IRUMBULIYUR,  PERUNGALATHUR,  VANDALUR GATE,  VANDALUR ZOO,  URAPAKKAM,  PALAKKA COMPANY,  GUDUVANCHERY,  THAILAPURAM,  MARAIMALAI NAGAR,  FORD,  MALROSAPURAM,  SINGAPERUMALL KOIL,  MAHENDRA CITY(CHETTY PUNNIYAM),  PULIPAKKAM,  CHENGALPET O.T."
,
500R,"  IRUMBULIYUR,  PERUNGALATHUR,  VANDALUR GATE,  VANDALUR ZOO,  URAPAKKAM,  PALAKKA COMPANY,  GUDUVANCHERY,  RAJESWARI NAGAR,  JN.OF BAJANAI KOIL ST.,  POTHERI EAST,  RAIL NAGAR/SRIDEVI KARUMARIAMM"
,
500W,"  SRINIVASA THEATER,  SAIDAPET,  CONCORDE,  GUINDY R.S,  ST THOMAS MOUNT PO,  MEENAMABAKKAM OLD AIRPORT,  THIRUSOOLAM NATIONAL AIRPORT,  PALLAVARAM,  CHROMEPET,  T.B.SANATORIUM,  TAMBARAM,  IRUMBULIYUR,  PERUNGALATHUR,  VANDALUR GATE,  VANDALUR ZOO,  URAPAKKAM,  PALAKKA COMPANY,  GUDUVANCHERY,  THAILAPURAM,  MARAIMALAI NAGAR,  FORD,  MALROSAPURAM,  SINGAPERUMALL KOIL,  MAHENDRA CITY(CHETTY PUNNIYAM),  PULIPAKKAM,  CHENGALPET O.T."
,
505,"  PAMMADU KULAM RD.JN.,  JN.OF RACE COURSE RD,  ALAMADHI OLD,  DRY CATTLLE FORM,  ALAMADHI,  AMBEDKAR NAGAR,  POOCHIATHIPEDU,  GURUVOYAL KARANIBATTAI,  MAGARAL KANDIGAI,  TAMARAIPAKKAM,  ADI DRAVIDAR HOSTEL,  VALLIYUR SCHOOL,  VADHATTUR JN.,  VISHNUVAKKAM,  KIZHANOOR,  MOOLAKADAI,  NAZARATHPET,  EKKADU KANDIGAI,  EKKADU CSI HOSPITAL,  EKKADU WATER TANK(TEACHERS COL"
,
505K,"  PAMMADU KULAM RD.JN.,  JN.OF RACE COURSE RD,  ALAMADHI OLD,  DRY CATTLLE FORM,  ALAMADHI,  AMBEDKAR NAGAR,  POOCHIATHIPEDU,  GURUVOYAL KARANIBATTAI,  MAGARAL KANDIGAI,  TAMARAIPAKKAM,  ADI DRAVIDAR HOSTEL,  VALLIYUR SCHOOL,  VADHATTUR JN.,  VISHNUVAKKAM,  KIZHANOOR,  PARATHUR,  CHITHATHUR COLONY,  KALAYANAKUPPAM RD JN.,  KALAYANAKUPPAM VILLAGE,  VENKATESAPURAM,  EKKADU CSI HOSPITAL,  EKKADU WATER TANK(TEACHERS COL"
,
50ET,"  M.G.R.CENTRAL,  DASAPRAKASH,  TAYLORS ROAD,  AMINJIKARAI,  NADUVANKARAI,  ARUMBAKKAM,  NERKUNDRAM,  MADURAVOYAL,  VAANAGARAM,  VELAPPANCHAVADI,  THIRUVERKADU"
,
51,"  MADIPAKKAM RD. JN.,  NARAYANAPURAM,  MEDAVAKKAM COLONY,  MEDAVAKKAM RD.JN.,  S.I.V.E.T,  MAHALAKSHMI NAGAR,  CONVENT,  TAMBARAM EAST"
,
512,"  PADIYANALLUR,  SEMILIVARAM,  SHOLAVARAM,  KARANODAI,  PERIYAPALAYAM RD JN.,  PANJETTI,  THATCHUR ROAD JN,  NEW ROAD,  PUDUVOYAL,  PERUVOYAL,  KAVARAPED,  JN.OF MAMBAKKAM RD & ATANOORRD,  THANDALACHERI,  PALAVAKKAM CROSS ROAD,  G.R.KANDIKAI,  THIDEER NAGAR,  POOVALAMBEDU,  THANI POONDI,  AMARAMBEDU,  PANCHALAI,  MADARAPAKKAM CROSS ROAD"
,
